 Environment Timesteps   Return Mean   Return Std
                800000  11681.663333   446.178133
                801000  11679.702833   446.558358
                802000  11679.037667   449.803980
                803000  11679.999333   450.773402
                804000  11666.611333   458.971211
                805000  11676.064500   452.873582
                806000  11698.979333   441.502523
                807000  11687.910667   445.361069
                808000  11690.266500   433.037802
                809000  11695.161000   441.241204
                810000  11702.659333   459.382365
                811000  11741.587500   401.530223
                812000  11789.328833   337.089703
                813000  11799.426167   334.201119
                814000  11809.306500   323.001180
                815000  11772.211667   322.742671
                816000  11756.197167   365.882344
                817000  11722.846833   392.364692
                818000  11747.044667   369.165190
                819000  11708.507333   374.052601
                820000  11717.802333   374.637543
                821000  11712.162167   375.034244
                822000  11702.223833   384.002907
                823000  11715.761500   394.020915
                824000  11711.528000   380.583457
                825000  11724.013667   377.802269
                826000  11728.724333   371.668579
                827000  11667.560000   482.945581
                828000  11655.229500   491.071320
                829000  11632.364500   500.858275
                830000  11602.722000   506.233719
                831000  11600.582500   520.327905
                832000  11592.847333   509.123408
                833000  11585.226000   495.386637
                834000  11469.838000   558.088730
                835000  11511.689333   554.572538
                836000  11545.516667   508.452595
                837000  11567.882833   496.082580
                838000  11557.821333   505.981120
                839000  11568.735167   494.602010
                840000  11566.339667   491.495734
                841000  11576.052500   481.057518
                842000  11505.707667   555.199534
                843000  11503.167000   554.110785
                844000  11510.515000   565.884006
                845000  11515.600333   565.200924
                846000  11516.165833   572.968639
                847000  11592.347333   455.185234
                848000  11577.427833   472.230797
                849000  11557.402500   509.158827
                850000  11576.037833   510.062212
                851000  11563.909500   520.419818
                852000  11475.688167   667.873285
                853000  11437.017000   735.967886
                854000  11530.601667   681.416547
                855000  11531.346833   678.242571
                856000  11525.133500   676.535657
                857000  11534.688500   673.152564
                858000  11539.124333   667.307586
                859000  11550.000000   675.891823
                860000  11534.175000   668.731982
                861000  11543.125667   680.358915
                862000  11635.540833   594.664888
                863000  11633.985833   585.518249
                864000  11620.642333   580.201352
                865000  11603.191333   602.690679
                866000  11547.633333   634.262702
                867000  11536.190667   647.541207
                868000  11577.367833   631.295207
                869000  11617.468000   583.916020
                870000  11633.832667   585.680808
                871000  11621.856000   578.862291
                872000  11712.594167   446.179945
                873000  11747.137500   382.009955
                874000  11759.488833   382.452734
                875000  11748.456500   382.625882
                876000  11732.667667   381.707596
                877000  11733.825833   396.094806
                878000  11745.675500   386.823293
                879000  11749.624500   390.213148
                880000  11772.712667   394.315195
                881000  11770.724167   386.234775
                882000  11772.131000   378.590288
                883000  11764.408000   387.112734
                884000  11785.576333   370.280683
                885000  11773.777833   393.870840
                886000  11821.700667   368.262564
                887000  11850.922500   345.504479
                888000  11822.824667   358.958984
                889000  11798.527500   377.785588
                890000  11818.310000   353.725123
                891000  11833.821500   376.161893
                892000  11848.185667   366.451532
                893000  11849.921667   372.599373
                894000  11873.201000   357.145369
                895000  11885.556667   349.885421
                896000  11906.817000   354.798348
                897000  11881.133167   329.260851
                898000  11862.648333   333.010371
                899000  11840.481000   343.119625
                900000  11823.521167   337.825955
                901000  11822.856167   354.199950
                902000  11807.274667   369.419174
                903000  11805.104000   360.102183
                904000  11794.821167   365.257654
                905000  11805.408833   322.841815
                906000  11804.654833   321.046406
                907000  11767.249167   329.168283
                908000  11778.054167   315.395216
                909000  11788.998333   318.488137
                910000  11765.154000   339.011851
                911000  11774.841000   304.484505
                912000  11761.466833   307.416040
                913000  11760.796500   296.441530
