 Environment Timesteps   Return Mean   Return Std
                775000  10402.193833   972.154269
                776000  10255.931833  1093.615905
                777000  10156.721167  1203.202300
                778000  10043.160333  1347.478601
                779000   9831.676500  1487.669634
                780000   9572.622000  1667.219027
                781000   9457.518333  1781.241179
                782000   9262.894500  1917.562090
                783000   9044.550833  2088.396142
                784000   8927.982833  2269.841725
                785000   8686.087333  2435.656707
                786000   8574.479167  2602.919738
                787000   8441.053000  2768.223490
                788000   8316.938500  2955.430338
                789000   8175.024000  3139.388240
                790000   8150.050833  3156.997367
                791000   8188.431667  3129.603893
                792000   8219.434833  3145.667816
                793000   8247.369667  3115.454280
                794000   8178.556333  3156.228607
                795000   8439.696833  2966.997691
                796000   8595.406667  2822.773421
                797000   8702.000333  2672.140477
                798000   8839.140833  2507.950911
                799000   9068.603000  2376.875851
                800000   9351.005500  2175.497272
                801000   9513.898167  2028.398750
                802000   9728.099333  1889.039736
                803000   9910.791167  1781.473486
                804000  10014.244667  1634.434642
                805000  10283.432167  1446.652034
                806000  10407.280333  1296.899806
                807000  10544.562500  1171.495503
                808000  10691.882333   996.968428
                809000  10846.805500   783.495350
                810000  10969.290000   678.168823
                811000  10973.725500   704.188101
                812000  10986.473833   679.197097
                813000  10971.926500   707.899285
                814000  11054.778167   640.513695
                815000  11031.640000   641.606038
                816000  11029.766667   673.895065
                817000  11073.651833   686.188715
                818000  11056.398500   704.145918
                819000  11067.168667   682.340681
                820000  11036.883833   690.275013
                821000  10994.875000   713.560685
                822000  11011.033833   693.405202
                823000  11090.926333   629.026757
                824000  11147.488000   575.312859
                825000  11168.100167   555.888362
                826000  11215.039333   534.926133
                827000  11264.553833   484.768465
                828000  11273.402833   460.138830
                829000  11284.118167   472.313358
                830000  11281.221667   476.970858
                831000  11271.248833   451.444389
                832000  11278.811500   449.601215
                833000  11303.197167   424.272568
                834000  11257.047000   498.052335
                835000  11280.112500   502.478635
                836000  11258.571333   497.751980
                837000  11214.051333   544.853215
                838000  11211.835000   536.697137
                839000  11186.040167   543.891813
                840000  11223.484667   526.242100
                841000  11263.684167   518.543630
                842000  11283.388333   491.910441
                843000  11303.676167   479.098414
                844000  11290.585000   490.328807
                845000  11293.545000   511.665053
                846000  11294.083667   505.348278
                847000  11309.159833   506.596819
                848000  11338.157167   502.561509
                849000  11332.049167   491.268106
                850000  11265.187833   576.778974
                851000  11289.752000   571.616997
                852000  11304.340167   551.425993
                853000  11279.992500   553.078960
                854000  11316.458333   486.238473
                855000  11332.204000   477.140738
                856000  11361.722000   453.541731
                857000  11406.081833   404.701424
                858000  11429.615500   418.794463
                859000  11461.911167   389.602386
                860000  11459.864333   399.700110
                861000  11474.581167   404.853636
                862000  11458.432500   412.389202
                863000  11453.913833   401.853596
                864000  11467.395000   408.971676
                865000  11484.807167   383.456880
                866000  11433.522000   449.398537
                867000  11410.539667   458.721410
                868000  11372.105500   484.972710
                869000  11330.012333   556.703972
                870000  11403.529833   484.294978
                871000  11411.090500   493.077135
                872000  11417.207333   496.900134
                873000  11434.031500   504.667372
                874000  11470.627500   487.204666
                875000  11452.220333   510.881915
                876000  11466.958667   503.867274
                877000  11471.538167   503.037715
                878000  11478.740000   484.758591
                879000  11457.724333   524.348789
                880000  11471.348333   520.693872
                881000  11438.378333   504.250890
                882000  11466.794167   497.727941
                883000  11465.843333   511.525997
                884000  11477.194667   500.199890
                885000  11466.242833   512.734932
                886000  11509.618167   462.479316
                887000  11546.411333   445.506504
                888000  11584.430833   418.009047
                889000  11643.638833   352.155254
                890000  11654.668000   339.265823
                891000  11654.857667   321.841604
